Invoice No,Date,Line,Product Code,Invoice Quantity,Unit Cost,Net Unit Price,Price List,Price Limit,Price Std,Category Name,Total
PAL1255,14/01/2026,10,TUB-622,1,24.28,44.87,49.36,42.63,44.87,Tuberías,44.87
PAL1255,14/01/2026,20,CEM-463,3,8.31,13.47,14.82,12.8,13.47,Cemento,40.41
PAL1256,09/08/2025,10,PLY-283,4,22.62,32.17,35.39,30.56,32.17,Plywood,128.68
PAL1256,09/08/2025,20,PIN-997,4,34.5,45.27,49.8,43.01,45.27,Pinturas,181.08
PAL1256,09/08/2025,30,TUB-738,4,15.99,27.9,30.69,26.5,27.9,Tuberías,111.6
PAL1257,26/01/2026,10,CEM-289,2,37.13,62.97,69.27,59.82,62.97,Cemento,125.94
PAL1257,26/01/2026,20,PLY-544,1,39.38,59.06,64.97,56.11,59.06,Plywood,59.06
PAL1258,18/03/2026,10,PLY-571,4,9.08,13.19,14.51,12.53,13.19,Plywood,52.76
PAL1259,23/11/2025,10,ACE-410,4,38.8,56.82,62.5,53.98,56.82,Acero,227.28
PAL1259,23/11/2025,20,TUB-923,4,39.09,60.66,66.73,57.63,60.66,Tuberías,242.64
PAL1260,10/08/2025,10,PLY-812,1,5.49,7.8,8.58,7.41,7.8,Plywood,7.8
PAL1261,07/05/2026,10,CEM-962,4,27.7,44.74,49.21,42.5,44.74,Cemento,178.96
PAL1262,21/11/2025,10,CEM-532,4,15.53,23.62,25.98,22.44,23.62,Cemento,94.48
PAL1262,21/11/2025,20,PLY-596,4,10.81,15.6,17.16,14.82,15.6,Plywood,62.4
PAL1262,21/11/2025,30,CEM-401,2,35.09,55.53,61.08,52.75,55.53,Cemento,111.06
PAL1263,19/07/2025,10,PLY-525,4,5.28,8.96,9.86,8.51,8.96,Plywood,35.84
PAL1263,19/07/2025,20,PIN-137,3,30.8,48.97,53.87,46.52,48.97,Pinturas,146.91
PAL1264,16/04/2026,10,CEM-337,4,25.69,41.0,45.1,38.95,41.0,Cemento,164.0
PAL1264,16/04/2026,20,TUB-666,3,23.49,37.22,40.94,35.36,37.22,Tuberías,111.66
PAL1265,03/10/2025,10,ELÉ-737,4,19.6,23.74,26.11,22.55,23.74,Eléctrico,94.96
PAL1265,03/10/2025,20,ACA-265,1,17.14,28.84,31.72,27.4,28.84,Acabados,28.84
PAL1266,10/10/2025,10,CEM-701,2,17.03,23.92,26.31,22.72,23.92,Cemento,47.84
PAL1266,10/10/2025,20,ELÉ-234,4,16.87,21.17,23.29,20.11,21.17,Eléctrico,84.68
PAL1266,10/10/2025,30,ELÉ-953,4,30.3,35.84,39.42,34.05,35.84,Eléctrico,143.36
PAL1267,22/12/2025,10,PIN-736,2,32.86,55.63,61.19,52.85,55.63,Pinturas,111.26
PAL1267,22/12/2025,20,CEM-232,4,29.17,38.83,42.71,36.89,38.83,Cemento,155.32
PAL1267,22/12/2025,30,PLY-605,4,10.47,17.0,18.7,16.15,17.0,Plywood,68.0
PAL1268,10/10/2025,10,CEM-465,3,6.65,8.62,9.48,8.19,8.62,Cemento,25.86
PAL1269,22/03/2025,10,PLY-445,1,35.08,57.18,62.9,54.32,57.18,Plywood,57.18
PAL1270,14/03/2025,10,TUB-448,3,9.22,13.64,15.0,12.96,13.64,Tuberías,40.92
PAL1271,26/02/2025,10,PIN-973,2,31.95,50.18,55.2,47.67,50.18,Pinturas,100.36
PAL1271,26/02/2025,20,TUB-548,1,23.04,39.54,43.49,37.56,39.54,Tuberías,39.54
PAL1272,26/12/2025,10,ACA-943,1,31.45,57.43,63.17,54.56,57.43,Acabados,57.43
PAL1272,26/12/2025,20,TUB-991,1,22.76,32.97,36.27,31.32,32.97,Tuberías,32.97
PAL1273,07/04/2025,10,PLY-850,4,15.22,24.3,26.73,23.09,24.3,Plywood,97.2
PAL1273,07/04/2025,20,ELÉ-225,2,10.4,12.21,13.43,11.6,12.21,Eléctrico,24.42
PAL1274,28/03/2025,10,CEM-954,2,19.55,32.75,36.03,31.11,32.75,Cemento,65.5
PAL1275,26/08/2025,10,CEM-832,3,22.68,30.18,33.2,28.67,30.18,Cemento,90.54
PAL1275,26/08/2025,20,PIN-871,2,17.62,28.63,31.49,27.2,28.63,Pinturas,57.26
PAL1276,25/01/2026,10,CEM-519,4,12.99,21.98,24.18,20.88,21.98,Cemento,87.92
PAL1276,25/01/2026,20,ELÉ-130,3,38.31,46.95,51.65,44.6,46.95,Eléctrico,140.85
PAL1276,25/01/2026,30,CEM-186,1,31.96,52.71,57.98,50.07,52.71,Cemento,52.71
PAL1277,11/03/2025,10,CEM-877,4,32.03,48.25,53.08,45.84,48.25,Cemento,193.0
PAL1277,11/03/2025,20,PLY-746,1,37.29,53.77,59.15,51.08,53.77,Plywood,53.77
PAL1278,23/04/2025,10,ELÉ-838,3,39.04,46.56,51.22,44.23,46.56,Eléctrico,139.68
PAL1278,23/04/2025,20,PIN-640,3,36.82,47.62,52.38,45.24,47.62,Pinturas,142.86
PAL1278,23/04/2025,30,TUB-657,2,10.14,15.97,17.57,15.17,15.97,Tuberías,31.94
PAL1279,20/03/2026,10,TUB-894,4,29.41,53.88,59.27,51.19,53.88,Tuberías,215.52
PAL1279,20/03/2026,20,CEM-499,3,15.55,20.31,22.34,19.29,20.31,Cemento,60.93
PAL1279,20/03/2026,30,TUB-318,3,30.9,44.09,48.5,41.89,44.09,Tuberías,132.27
PAL1280,03/01/2026,10,TUB-123,2,23.25,40.98,45.08,38.93,40.98,Tuberías,81.96
PAL1280,03/01/2026,20,PLY-952,2,32.88,55.15,60.67,52.39,55.15,Plywood,110.3
PAL1280,03/01/2026,30,PIN-849,1,30.43,54.39,59.83,51.67,54.39,Pinturas,54.39
PAL1281,02/10/2025,10,CEM-559,1,22.76,30.73,33.8,29.19,30.73,Cemento,30.73
PAL1281,02/10/2025,20,CEM-924,2,30.79,46.68,51.35,44.35,46.68,Cemento,93.36
PAL1282,24/10/2025,10,TUB-458,2,36.3,61.48,67.63,58.41,61.48,Tuberías,122.96
PAL1282,24/10/2025,20,CEM-831,2,28.34,48.13,52.94,45.72,48.13,Cemento,96.26
PAL1282,24/10/2025,30,CEM-942,2,30.81,41.31,45.44,39.24,41.31,Cemento,82.62
PAL1283,25/04/2025,10,CEM-183,4,10.13,15.22,16.74,14.46,15.22,Cemento,60.88
PAL1283,25/04/2025,20,PLY-556,2,19.87,28.43,31.27,27.01,28.43,Plywood,56.86
PAL1284,03/03/2025,10,TUB-992,4,19.1,31.65,34.81,30.07,31.65,Tuberías,126.6
PAL1284,03/03/2025,20,CEM-805,4,22.46,33.71,37.08,32.02,33.71,Cemento,134.84
PAL1285,16/03/2026,10,HER-596,2,33.83,37.38,41.12,35.51,37.38,Herramientas,74.76
PAL1285,16/03/2026,20,TUB-811,1,9.53,16.53,18.18,15.7,16.53,Tuberías,16.53
PAL1285,16/03/2026,30,CEM-221,3,21.57,35.89,39.48,34.1,35.89,Cemento,107.67
PAL1286,20/01/2025,10,PLY-220,2,17.94,27.2,29.92,25.84,27.2,Plywood,54.4
PAL1286,20/01/2025,20,CEM-128,4,39.69,57.17,62.89,54.31,57.17,Cemento,228.68
PAL1287,26/01/2025,10,PLY-390,3,25.64,35.58,39.14,33.8,35.58,Plywood,106.74
PAL1288,07/11/2025,10,PIN-169,3,22.11,29.87,32.86,28.38,29.87,Pinturas,89.61
PAL1289,28/03/2025,10,CEM-900,3,25.06,39.41,43.35,37.44,39.41,Cemento,118.23
PAL1290,13/12/2025,10,PIN-616,2,34.18,46.36,51.0,44.04,46.36,Pinturas,92.72
PAL1290,13/12/2025,20,TUB-987,2,31.66,54.29,59.72,51.58,54.29,Tuberías,108.58
PAL1291,24/01/2025,10,PLY-338,4,26.87,45.51,50.06,43.23,45.51,Plywood,182.04
PAL1291,24/01/2025,20,ELÉ-853,4,16.86,17.97,19.77,17.07,17.97,Eléctrico,71.88
PAL1292,09/11/2025,10,PLY-674,3,10.8,14.85,16.34,14.11,14.85,Plywood,44.55
PAL1292,09/11/2025,20,TUB-683,1,27.54,38.7,42.57,36.77,38.7,Tuberías,38.7
PAL1292,09/11/2025,30,CEM-223,1,31.27,48.19,53.01,45.78,48.19,Cemento,48.19
PAL1293,22/01/2025,10,PLY-949,2,5.66,10.08,11.09,9.58,10.08,Plywood,20.16
PAL1293,22/01/2025,20,TUB-511,3,36.07,57.57,63.33,54.69,57.57,Tuberías,172.71
PAL1293,22/01/2025,30,TUB-547,3,22.2,41.22,45.34,39.16,41.22,Tuberías,123.66
PAL1294,06/04/2025,10,PLY-217,1,23.48,36.75,40.43,34.91,36.75,Plywood,36.75
PAL1294,06/04/2025,20,HER-361,2,23.96,27.76,30.54,26.37,27.76,Herramientas,55.52
PAL1295,25/03/2025,10,PLY-729,1,38.33,66.05,72.66,62.75,66.05,Plywood,66.05
PAL1296,11/06/2026,10,PLY-245,3,7.05,11.06,12.17,10.51,11.06,Plywood,33.18
PAL1297,14/12/2025,10,CEM-307,1,37.96,66.09,72.7,62.79,66.09,Cemento,66.09
PAL1297,14/12/2025,20,CEM-217,4,25.9,36.44,40.08,34.62,36.44,Cemento,145.76
PAL1298,09/11/2025,10,CEM-517,1,24.36,32.17,35.39,30.56,32.17,Cemento,32.17
PAL1299,21/01/2025,10,FER-352,1,5.65,9.03,9.93,8.58,9.03,Ferretería,9.03
